Vrus taxid	Virus name	Virus refseq 	Host tax id	Host name	Host refseq id	pmid	Evidence	Based on
180816	Stx2 converting phage I	NC_003525.1	1444239	Escherichia coli 5-172-05_S4_C2		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444239	Escherichia coli 5-172-05_S4_C2		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444239	Escherichia coli 5-172-05_S4_C2		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444239	Escherichia coli 5-172-05_S4_C2		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444239	Escherichia coli 5-172-05_S4_C2		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444269	Escherichia coli 5-172-05_S4_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444047	Escherichia coli 5-366-08_S1_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444102	Escherichia coli 5-366-08_S1_C3		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444129	Escherichia coli 5-366-08_S3_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444157	Escherichia coli 5-366-08_S3_C2		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
1124654	Escherichia phage TL-2011b	NC_019445.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
343516	Escherichia phage phiV10	NC_007804.2	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444187	Escherichia coli 5-366-08_S3_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444212	Escherichia coli 5-366-08_S4_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444240	Escherichia coli 5-366-08_S4_C2		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1005452	Escherichia coli 5.2239		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1412820	Escherichia coli 53A		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1412820	Escherichia coli 53A		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1005561	Escherichia coli 5412		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1005561	Escherichia coli 5412		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	585055	Escherichia coli 55989		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	585055	Escherichia coli 55989		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
1127357	Salmonella phage SPN9CC	NC_017985.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	752787	Escherichia coli 576-1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1005558	Escherichia coli 5905		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1005558	Escherichia coli 5905		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1412824	Escherichia coli 597		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1412824	Escherichia coli 597		27533034	tRNAs	articles
10678	Escherichia virus P1	NC_005856.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
10761	Shigella phage Sf6	NC_005344.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
173443	Salmonella phage ST64T	NC_004348.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444061	Escherichia coli 6-175-07_S1_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
1147145	Enterobacteria phage HK446	NC_019714.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
714583	Salmonella phage ST160	NC_014900.1	1444089	Escherichia coli 6-175-07_S1_C2		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444114	Escherichia coli 6-175-07_S1_C3		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444144	Escherichia coli 6-175-07_S3_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444172	Escherichia coli 6-175-07_S3_C2		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444197	Escherichia coli 6-175-07_S3_C3		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
379329	Stx2-converting phage 86	NC_008464.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
489779	Enterobacteria phage Min27	NC_010237.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444062	Escherichia coli 6-319-05_S1_C1		27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	1444090	Escherichia coli 6-319-05_S1_C2		27533034	tRNAs	articles
1124655	Escherichia phage TL-2011c	NC_019442.1	1444090	Escherichia coli 6-319-05_S1_C2		27533034	tRNAs	articles
1150869	Escherichia phage P13374	NC_018846.1	1444090	Escherichia coli 6-319-05_S1_C2		27533034	tRNAs	articles
