Contigs id(VIRUS)	Sequence location	Host taxid	Host name	Refseq  host	sequence location	pmid	evidence
Alphaproteobacteria_gi_315121750_175543_216747	26200428.fasta	658172	Candidatus Liberibacter solanacearum CLso-ZC1			26200428	VirSorter
GOV_bin_1162_contig-100_1	27654921.fasta	1265757	Candidatus Pelagibacter ubique HTCC1013			27654921	Tetra
GOV_bin_51203_contig-100_0	27654921.fasta	1265757	Candidatus Pelagibacter ubique HTCC1013			27654921	Tetra
GOV_bin_5416_contig-100_24	27654921.fasta	1265757	Candidatus Pelagibacter ubique HTCC1013			27654921	Tetra
GOV_bin_7826_contig-100_0	27654921.fasta	1265756	Candidatus Pelagibacter ubique HTCC9022			27654921	Tetra
Flavobacteriia_gi_483018745	26200428.fasta	926551	Capnocytophaga cynodegmi DSM 19736			26200428	VirSorter
Flavobacteriia_gi_444380918	26200428.fasta	1035193	Capnocytophaga sp. oral taxon 326 str. F0382			26200428	VirSorter
Flavobacteriia_gi_444366862	26200428.fasta	1127692	Capnocytophaga sp. oral taxon 332 str. F0381			26200428	VirSorter
Flavobacteriia_gi_213963944	26200428.fasta	553177	Capnocytophaga sputigena ATCC 33612			26200428	VirSorter
Gammaproteobacteria_gi_365922865_48885_84155	26200428.fasta	797473	Cardiobacterium valvarum F0432			26200428	VirSorter
Bacilli_gi_390993670	26200428.fasta	1087479	Carnobacterium maltaromaticum ATCC 35586			26200428	VirSorter
Bacilli_gi_390993716_246_13916	26200428.fasta	1087479	Carnobacterium maltaromaticum ATCC 35586			26200428	VirSorter
Bacilli_gi_163791513	26200428.fasta	333990	Carnobacterium sp. AT7			26200428	VirSorter
Erysipelotrichia_gi_218292494_3544_39853	26200428.fasta	451640	Catenibacterium mitsuokai DSM 15897			26200428	VirSorter
Erysipelotrichia_gi_218293816	26200428.fasta	451640	Catenibacterium mitsuokai DSM 15897			26200428	VirSorter
Alphaproteobacteria_gi_486307128_0_45017	26200428.fasta	1157689	Caulobacter sp. JGI 0001010-J14			26200428	VirSorter
Alphaproteobacteria_gi_484225362_0_14781	26200428.fasta	1157681	Caulobacter sp. JGI 0001013-O16			26200428	VirSorter
Alphaproteobacteria_gi_484225386_4307_26230	26200428.fasta	1157681	Caulobacter sp. JGI 0001013-O16			26200428	VirSorter
GOV_bin_4859_contig-100_48	27654921.fasta	1208323	Celeribacter baekdonensis B30			27654921	blastn
GOV_bin_15_contig-100_0	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
GOV_bin_2346_contig-100_3	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
GOV_bin_2533_contig-100_1	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
Tp1_100_DCM_0-0d2_scaffold51759_2	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
Tp1_111_DCM_0-0d2_scaffold37286_2	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
Tp1_25_DCM_0-0d2_scaffold50260_1	27654921.fasta	688270	Cellulophaga algicola str. DSM 14237			27654921	Tetra
Alphaproteobacteria_gi_485050827_10807_62500	26200428.fasta	1211115	Chelatococcus sp. GW1			26200428	VirSorter
unknown_gi_551221795	26200428.fasta	1311574	Chloroflexi bacterium oral taxon 439 isolate Chl1			26200428	VirSorter
unknown_gi_551220586	26200428.fasta	1311576	Chloroflexi bacterium oral taxon 439 isolate Chl1-2			26200428	VirSorter
Betaproteobacteria_gi_34495455_428968_449964	26200428.fasta	243365	Chromobacterium violaceum ATCC 12472			26200428	VirSorter
Flavobacteriia_gi_483493097_10773_28749	26200428.fasta	1227361	Chryseobacterium taeanense ARB2			26200428	VirSorter
Flavobacteriia_gi_483493097_1574_10450	26200428.fasta	1227361	Chryseobacterium taeanense ARB2			26200428	VirSorter
Alphaproteobacteria_gi_384917524	26200428.fasta	766499	Citreicella sp. 357			26200428	VirSorter
GOV_bin_6264_contig-100_0	27654921.fasta	501479	Citreicella sp. SE45			27654921	blastn
Gammaproteobacteria_gi_489123953	26200428.fasta	1297584	Citrobacter freundii GTC 09629			26200428	VirSorter
Gammaproteobacteria_gi_483599446	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483599667_0_12816	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483600521	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483600969	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483601289_11535_40961	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483601989	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483602262	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_483603456	26200428.fasta	670484	Citrobacter freundii str. ballerup 7851/39			26200428	VirSorter
Gammaproteobacteria_gi_157144296_1746080_1796777	26200428.fasta	290338	Citrobacter koseri ATCC BAA-895			26200428	VirSorter
Gammaproteobacteria_gi_283783779_2730674_2794470	26200428.fasta	637910	Citrobacter rodentium ICC168			26200428	VirSorter
Gammaproteobacteria_gi_395229378_246013_294130	26200428.fasta	1173691	Citrobacter sp. A1			26200428	VirSorter
Gammaproteobacteria_gi_395230352_0_30538	26200428.fasta	1173691	Citrobacter sp. A1			26200428	VirSorter
Gammaproteobacteria_gi_507083312_757804_791202	26200428.fasta	1169322	Citrobacter sp. KTE151			26200428	VirSorter
Gammaproteobacteria_gi_507080321_2524261_2566866	26200428.fasta	1169319	Citrobacter sp. KTE30			26200428	VirSorter
Gammaproteobacteria_gi_507087088_231247_281418	26200428.fasta	1169350	Citrobacter sp. KTE32			26200428	VirSorter
Gammaproteobacteria_gi_507087223_11772_16028	26200428.fasta	1169350	Citrobacter sp. KTE32			26200428	VirSorter
Gammaproteobacteria_gi_507087228	26200428.fasta	1169350	Citrobacter sp. KTE32			26200428	VirSorter
Gammaproteobacteria_gi_424729484_246012_294129	26200428.fasta	1212820	Citrobacter sp. L17			26200428	VirSorter
Gammaproteobacteria_gi_424731324_241688_272248	26200428.fasta	1212820	Citrobacter sp. L17			26200428	VirSorter
GOV_bin_324_contig-100_2	27654921.fasta	685035	Citromicrobium bathyomarinum JL354			27654921	blastn
GOV_bin_725_contig-100_1	27654921.fasta	685035	Citromicrobium bathyomarinum JL354			27654921	blastn
GOV_bin_725_contig-100_74	27654921.fasta	685035	Citromicrobium bathyomarinum JL354			27654921	blastn
GOV_bin_4537_contig-100_4	27654921.fasta	685035	Citromicrobium sp. JL-354			27654921	Tetra
GOV_bin_725_contig-100_74	27654921.fasta	685035	Citromicrobium sp. JL-354			27654921	Tetra
GOV_bin_725_contig-100_1	27654921.fasta	517722	Citromicrobium sp. JLT1363			27654921	blastn
GOV_bin_725_contig-100_1	27654921.fasta	517722	Citromicrobium sp. JLT1363			27654921	Tetra
Clostridia_gi_553309842_50785_87214	26200428.fasta	1111134	Clostridiales bacterium BV3C26			26200428	VirSorter
Clostridia_gi_553310853	26200428.fasta	1111134	Clostridiales bacterium BV3C26			26200428	VirSorter
Clostridia_gi_551043246	26200428.fasta	877414	Clostridiales bacterium NK3B98			26200428	VirSorter
Clostridia_gi_399579249	26200428.fasta	545243	Clostridium arbusti SL206			26200428	VirSorter
Clostridia_gi_224486038	26200428.fasta	518636	Clostridium asparagiforme DSM 15981			26200428	VirSorter
Clostridia_gi_224486046	26200428.fasta	518636	Clostridium asparagiforme DSM 15981			26200428	VirSorter
Clostridia_gi_224486047_87662_132698	26200428.fasta	518636	Clostridium asparagiforme DSM 15981			26200428	VirSorter
Clostridia_gi_545061504	26200428.fasta	1233171	Clostridium bifermentans ATCC 638			26200428	VirSorter
Clostridia_gi_224514732	26200428.fasta	411902	Clostridium bolteae ATCC BAA-613			26200428	VirSorter
GOV_bin_1253_contig-100_0	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_1609_contig-100_0	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_1831_contig-100_0	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_2508_contig-100_1	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_3065_contig-100_1	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_3065_contig-100_5	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_4459_contig-100_3	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_4564_contig-100_10	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_6766_contig-100_2	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
GOV_bin_740_contig-100_1	27654921.fasta	1415774	Clostridium botulinum 202F			27654921	Tetra
Clostridia_gi_153930785_3101670_3140229	26200428.fasta	441770	Clostridium botulinum A str. ATCC 19397			26200428	VirSorter
Clostridia_gi_544704931	26200428.fasta	1302421	Clostridium botulinum A1 str. CFSAN002368			26200428	VirSorter
Clostridia_gi_544704943	26200428.fasta	1302421	Clostridium botulinum A1 str. CFSAN002368			26200428	VirSorter
Clostridia_gi_544673572_0_26398	26200428.fasta	1248417	Clostridium botulinum Af84			26200428	VirSorter
Clostridia_gi_544673572_26476_62720	26200428.fasta	1248417	Clostridium botulinum Af84			26200428	VirSorter
Clostridia_gi_187932320_2821332_2873931	26200428.fasta	935198	Clostridium botulinum B str. Eklund 17B			26200428	VirSorter
Clostridia_gi_331268188_1296309_1329168	26200428.fasta	929506	Clostridium botulinum BKT015925			26200428	VirSorter
Clostridia_gi_331270707	26200428.fasta	929506	Clostridium botulinum BKT015925			26200428	VirSorter
Clostridia_gi_485044578	26200428.fasta	929507	Clostridium botulinum BKT028387			26200428	VirSorter
Clostridia_gi_485044592	26200428.fasta	929507	Clostridium botulinum BKT028387			26200428	VirSorter
Clostridia_gi_153883175_95370_130282	26200428.fasta	445337	Clostridium botulinum C str. Eklund			26200428	VirSorter
Clostridia_gi_153883184	26200428.fasta	445337	Clostridium botulinum C str. Eklund			26200428	VirSorter
Clostridia_gi_153883197	26200428.fasta	445337	Clostridium botulinum C str. Eklund			26200428	VirSorter
Clostridia_gi_416348160_2570_54993	26200428.fasta	929505	Clostridium botulinum C str. Stockholm			26200428	VirSorter
Clostridia_gi_416348575	26200428.fasta	929505	Clostridium botulinum C str. Stockholm			26200428	VirSorter
Clostridia_gi_416349179	26200428.fasta	929505	Clostridium botulinum C str. Stockholm			26200428	VirSorter
Clostridia_gi_416350723	26200428.fasta	929505	Clostridium botulinum C str. Stockholm			26200428	VirSorter
Clostridia_gi_416372985	26200428.fasta	929505	Clostridium botulinum C str. Stockholm			26200428	VirSorter
Clostridia_gi_484142200	26200428.fasta	1289590	Clostridium botulinum CB11/1-1			26200428	VirSorter
Clostridia_gi_483046904_0_43059	26200428.fasta	1221327	Clostridium botulinum CDC66177			26200428	VirSorter
Clostridia_gi_429244820	26200428.fasta	1232188	Clostridium botulinum CFSAN001628			26200428	VirSorter
Clostridia_gi_544703850	26200428.fasta	1302425	Clostridium botulinum CFSAN002367			26200428	VirSorter
Clostridia_gi_544703972_0_43716	26200428.fasta	1302425	Clostridium botulinum CFSAN002367			26200428	VirSorter
Clostridia_gi_544704046	26200428.fasta	1302425	Clostridium botulinum CFSAN002367			26200428	VirSorter
Clostridia_gi_544704120	26200428.fasta	1302425	Clostridium botulinum CFSAN002367			26200428	VirSorter
Clostridia_gi_485045024	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045048	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045056	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045058	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045070	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045091	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045145	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_485045194	26200428.fasta	929508	Clostridium botulinum V891			26200428	VirSorter
Clostridia_gi_182418536	26200428.fasta	447214	Clostridium butyricum 5521			26200428	VirSorter
Clostridia_gi_182418547_372_22795	26200428.fasta	447214	Clostridium butyricum 5521			26200428	VirSorter
GOV_bin_1622_contig-100_0	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_202_contig-100_6	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_2759_contig-100_1	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_2971_contig-100_0	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_4927_contig-100_14	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_4927_contig-100_6	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_5468_contig-100_8	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_5567_contig-100_0	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
GOV_bin_6074_contig-100_1	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
Tp1_123_DCM_0-0d2_scaffold122170_1	27654921.fasta	1280692	Clostridium cadaveris AGR2141			27654921	Tetra
Clostridia_gi_255527911	26200428.fasta	536227	Clostridium carboxidivorans P7			26200428	VirSorter
Clostridia_gi_307563182	26200428.fasta	573061	Clostridium cellulovorans 743B			26200428	VirSorter
Clostridia_gi_307563231_42424_87955	26200428.fasta	573061	Clostridium cellulovorans 743B			26200428	VirSorter
Clostridia_gi_307563406_0_27696	26200428.fasta	573061	Clostridium cellulovorans 743B			26200428	VirSorter
Clostridia_gi_355689648_74587_135725	26200428.fasta	742733	Clostridium citroniae WAL-17108			26200428	VirSorter
Clostridia_gi_547790224	26200428.fasta	1263065	Clostridium clostridioforme CAG:132			26200428	VirSorter
Clostridia_gi_423080687	26200428.fasta	997827	Clostridium difficile 002-P50-2011			26200428	VirSorter
Clostridia_gi_423083325_47386_96905	26200428.fasta	997827	Clostridium difficile 002-P50-2011			26200428	VirSorter
Clostridia_gi_423084762	26200428.fasta	997828	Clostridium difficile 050-P50-2011			26200428	VirSorter
Clostridia_gi_423088052_47090_95461	26200428.fasta	997828	Clostridium difficile 050-P50-2011			26200428	VirSorter
Clostridia_gi_383843666_1670235_1721988	26200428.fasta	699033	Clostridium difficile 2007855			26200428	VirSorter
Clostridia_gi_544997621	26200428.fasta	1151313	Clostridium difficile 6041			26200428	VirSorter
Clostridia_gi_544998353	26200428.fasta	1151314	Clostridium difficile 6042			26200428	VirSorter
Clostridia_gi_544998434	26200428.fasta	1151314	Clostridium difficile 6042			26200428	VirSorter
Clostridia_gi_544998684	26200428.fasta	1151316	Clostridium difficile 6057			26200428	VirSorter
Clostridia_gi_544998882	26200428.fasta	1151316	Clostridium difficile 6057			26200428	VirSorter
Clostridia_gi_544998928	26200428.fasta	1151316	Clostridium difficile 6057			26200428	VirSorter
Clostridia_gi_544999095_49_17389	26200428.fasta	1151316	Clostridium difficile 6057			26200428	VirSorter
Clostridia_gi_544995746	26200428.fasta	1151308	Clostridium difficile 655			26200428	VirSorter
Clostridia_gi_544995855	26200428.fasta	1151308	Clostridium difficile 655			26200428	VirSorter
Clostridia_gi_544995858_10095_57803	26200428.fasta	1151308	Clostridium difficile 655			26200428	VirSorter
Clostridia_gi_544996213	26200428.fasta	1151309	Clostridium difficile 824			26200428	VirSorter
Clostridia_gi_544996218	26200428.fasta	1151309	Clostridium difficile 824			26200428	VirSorter
Clostridia_gi_544996229	26200428.fasta	1151309	Clostridium difficile 824			26200428	VirSorter
Clostridia_gi_544996279	26200428.fasta	1151309	Clostridium difficile 824			26200428	VirSorter
Clostridia_gi_544996720_26564_47833	26200428.fasta	1151310	Clostridium difficile 840			26200428	VirSorter
Clostridia_gi_544996728_0_13677	26200428.fasta	1151310	Clostridium difficile 840			26200428	VirSorter
Clostridia_gi_544997289	26200428.fasta	1151312	Clostridium difficile 842			26200428	VirSorter
Clostridia_gi_544997337_10177_31046	26200428.fasta	1151312	Clostridium difficile 842			26200428	VirSorter
Clostridia_gi_215539458	26200428.fasta	499175	Clostridium difficile ATCC 43255			26200428	VirSorter
Clostridia_gi_224514672_1722306_1754535	26200428.fasta	499175	Clostridium difficile ATCC 43255			26200428	VirSorter
Clostridia_gi_484228595	26200428.fasta	1121308	Clostridium difficile ATCC 9689 = DSM 1296			26200428	VirSorter
Clostridia_gi_484228599	26200428.fasta	1121308	Clostridium difficile ATCC 9689 = DSM 1296			26200428	VirSorter
Clostridia_gi_484228627	26200428.fasta	1121308	Clostridium difficile ATCC 9689 = DSM 1296			26200428	VirSorter
Clostridia_gi_484228664_0_43810	26200428.fasta	1121308	Clostridium difficile ATCC 9689 = DSM 1296			26200428	VirSorter
Clostridia_gi_383843667	26200428.fasta	699034	Clostridium difficile BI1			26200428	VirSorter
Clostridia_gi_383843669_1686592_1738353	26200428.fasta	699034	Clostridium difficile BI1			26200428	VirSorter
Clostridia_gi_544977368	26200428.fasta	1151282	Clostridium difficile CD111			26200428	VirSorter
Clostridia_gi_544977688	26200428.fasta	1151282	Clostridium difficile CD111			26200428	VirSorter
Clostridia_gi_544977697	26200428.fasta	1151282	Clostridium difficile CD111			26200428	VirSorter
Clostridia_gi_544977890	26200428.fasta	1151283	Clostridium difficile CD113			26200428	VirSorter
Clostridia_gi_544977904	26200428.fasta	1151283	Clostridium difficile CD113			26200428	VirSorter
Clostridia_gi_544978902	26200428.fasta	1151284	Clostridium difficile CD127			26200428	VirSorter
Clostridia_gi_544978907	26200428.fasta	1151284	Clostridium difficile CD127			26200428	VirSorter
Clostridia_gi_544979052	26200428.fasta	1151284	Clostridium difficile CD127			26200428	VirSorter
Clostridia_gi_544979865	26200428.fasta	1151284	Clostridium difficile CD127			26200428	VirSorter
Clostridia_gi_544980400	26200428.fasta	1151285	Clostridium difficile CD129			26200428	VirSorter
Clostridia_gi_544980419	26200428.fasta	1151285	Clostridium difficile CD129			26200428	VirSorter
Clostridia_gi_544980574_2676_18747	26200428.fasta	1151285	Clostridium difficile CD129			26200428	VirSorter
Clostridia_gi_544981648	26200428.fasta	1151285	Clostridium difficile CD129			26200428	VirSorter
Clostridia_gi_544981831	26200428.fasta	1151286	Clostridium difficile CD131			26200428	VirSorter
Clostridia_gi_544981832	26200428.fasta	1151286	Clostridium difficile CD131			26200428	VirSorter
Clostridia_gi_544981942	26200428.fasta	1151286	Clostridium difficile CD131			26200428	VirSorter
Clostridia_gi_544982686	26200428.fasta	1151288	Clostridium difficile CD133			26200428	VirSorter
Clostridia_gi_544983005_105518_126600	26200428.fasta	1151289	Clostridium difficile CD144			26200428	VirSorter
